Designator,Mid X,Mid Y,Rotation,Layer
J1,146.5,-67.095,0.0,bottom
J2,135.0,-67.095,0.0,bottom
J3,158.0,-76.505,0.0,top
J4,123.025,-76.5,0.0,top
R1,134.4125,-77.5,180.0,bottom
R2,145.9125,-77.5,180.0,bottom
